Number of frames: 3500																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
3152	12.59826343	-67.05224712	-18.34792863	220.5104065	84.37316132	490.4476318	7.255560545	11.4971029	7.242633558	372.65625	69.96937561	294.48703	-17.43471868	32.43225169	13.50145094	420.2555237	106.9118195	54.42010498	4.558114363	53.97282418	-5.932749271	174.1849823	46.08266449	783.7373657	24.75419357	42.90270288	-10.08807244	352.4862061	80.34740448	607.3526001	-1.396605172	6.776785628	-2.138698928	-97.77153778	311.1914368	649.1807251	2.175126675	40.44839393	7.979743304	1.524939418	269.7747803	1020.640503
3153	12.43367295	-67.07699973	-18.21199421	220.4590149	84.2805481	490.4214478	7.249018931	11.49551488	7.255902054	372.6296082	69.83391571	294.4752808	-17.44001037	32.43557116	13.52827992	420.2676086	106.9023819	54.42762375	4.60269885	53.92315846	-5.894247067	174.1782379	45.93375397	783.8510742	24.66659981	42.95020343	-10.20059127	352.4774475	80.09282684	607.4764404	-1.405885585	6.762972425	-2.12320251	-97.79129791	311.1957703	649.1577148	2.214947745	40.39694211	8.015392623	1.260627747	269.5524292	1020.662537
3154	12.36380438	-67.09051667	-18.15347997	220.4050598	84.18595123	490.3887939	7.21708182	11.48415627	7.305846959	372.5980225	69.71573639	294.4534912	-17.43419617	32.43709088	13.5473131	420.2778625	106.8960495	54.42893601	4.666233269	53.88194851	-5.843526936	174.1630707	45.75474548	783.9481812	24.63825111	42.99546026	-10.29061145	352.4636536	79.84531403	607.581543	-1.43264808	6.755762733	-2.107671513	-97.81196594	311.2001648	649.1359253	2.229941291	40.34891905	8.043608988	1.024707437	269.3374329	1020.68866
3155	12.3365673	-67.10311837	-18.15301894	220.3535461	84.09494019	490.3515015	7.173767322	11.47304953	7.305205775	372.5668945	69.61701202	294.4256897	-17.4300622	32.43879501	13.56828861	420.2835388	106.8845444	54.43396759	4.651468108	53.84203972	-5.867693853	174.141449	45.56459808	784.022583	24.63645477	43.01778473	-10.31126765	352.4387207	79.61019135	607.6749268	-1.47180993	6.74810481	-2.088844524	-97.82588196	311.2072144	649.1124268	2.243573281	40.31259269	8.065188971	0.80382818	269.1235657	1020.711548
3156	12.32022863	-67.11695633	-18.14965678	220.3090515	84.01190186	490.3106384	7.134826279	11.4635624	7.304784011	372.5410156	69.51426697	294.3999023	-17.43261669	32.43428709	13.58246125	420.2837219	106.8721619	54.43836212	4.585110259	53.80988319	-5.942360201	174.1071167	45.35732651	784.0825806	24.64239533	43.02872328	-10.30757935	352.4034119	79.38652039	607.7563477	-1.47413625	6.705968946	-2.062625989	-97.83757782	311.2165527	649.0839844	2.257847523	40.2758531	8.06830183	0.584819138	268.9201355	1020.727905
3157	12.28074928	-67.13644969	-18.11861186	220.2719727	83.93070221	490.2702026	7.128480607	11.45654523	7.333058433	372.5231934	69.41934967	294.3740845	-17.43567149	32.43769194	13.59703773	420.2878418	106.8634186	54.43956757	4.628114837	53.79163634	-5.935060009	174.0565796	45.13026428	784.1256104	24.64925284	43.03754106	-10.33368006	352.3574219	79.17399597	607.8150024	-1.489800221	6.669091474	-2.03102121	-97.85832977	311.2235718	649.0413208	2.235455175	40.22678161	8.068563938	0.380266964	268.7313232	1020.726318
3158	12.1783434	-67.16412562	-18.0487339	220.2403412	83.86461639	490.2332153	7.133263873	11.45608761	7.339547112	372.5197144	69.32062531	294.3587952	-17.43013562	32.45676865	13.61985141	420.2975159	106.855423	54.44207764	4.620230238	53.77483749	-5.975442649	173.9846344	44.89678955	784.1411133	24.64260023	43.04406389	-10.41173888	352.2972412	78.96305847	607.8577271	-1.483566927	6.617997391	-1.998509082	-97.88651276	311.2233582	648.9917603	2.230113113	40.18738166	8.065871136	0.180652782	268.552002	1020.713379
3159	12.14708419	-67.18803811	-18.04505243	220.2179413	83.80801392	490.2019348	7.14062639	11.45522872	7.362127718	372.5331421	69.21999359	294.3482056	-17.42989998	32.46347931	13.63294318	420.3126526	106.8541794	54.4422226	4.560132257	53.76712962	-6.068766938	173.8850098	44.63516235	784.1275024	24.66555991	43.03539638	-10.4855459	352.2297974	78.75495148	607.8822632	-1.494071758	6.596249215	-1.96823619	-97.91993713	311.2155762	648.9356079	2.222066937	40.15184419	8.053836343	-0.004585239	268.3811951	1020.696594
3160	12.15086811	-67.20736755	-18.06415476	220.2055511	83.75534821	490.1864319	7.137263803	11.44774795	7.412522561	372.5545654	69.13725281	294.3362122	-17.43199855	32.46838339	13.64749575	420.3336487	106.8535538	54.44577026	4.509264423	53.76160058	-6.100471396	173.7555237	44.34560013	784.0859375	24.71432746	43.00617341	-10.50004384	352.151001	78.54736328	607.8829346	-1.496410244	6.563088646	-1.933910434	-97.96825409	311.1972351	648.8692017	2.250509552	40.12400092	8.052244055	-0.176383778	268.217041	1020.670349
3161	12.08657981	-67.22938125	-18.00688362	220.1966248	83.72293854	490.1773071	7.126752142	11.44310257	7.429215543	372.5762329	69.06272888	294.3247375	-17.43730049	32.47477645	13.66549074	420.3590698	106.8563919	54.45563126	4.350953445	53.74595945	-6.137594328	173.6002197	44.03922272	784.0307007	24.79323493	42.96585822	-10.45025432	352.0610657	78.33821869	607.8793335	-1.506476235	6.51581648	-1.905062916	-98.0350647	311.1680908	648.800354	2.276365873	40.07837867	8.038246436	-0.328130037	268.0655518	1020.649658
3162	12.16795469	-67.23819219	-18.12166666	220.1881256	83.6997757	490.1699829	7.115297488	11.43384425	7.461919343	372.592804	69.00386047	294.3113098	-17.44897328	32.47679818	13.67101551	420.3817139	106.8654633	54.45785141	4.252110789	53.73508579	-6.163047028	173.4219513	43.73644257	783.9609985	24.86485117	42.92132539	-10.41855199	351.9614868	78.13634491	607.864502	-1.521780234	6.474280392	-1.876593194	-98.11243439	311.1330872	648.7216187	2.238568674	40.07004243	8.007711222	-0.454769403	267.9314575	1020.622681
3163	12.08018334	-67.26724098	-18.07000311	220.1768951	83.67225647	490.1655579	7.094142257	11.43102935	7.481695302	372.6025391	68.96824646	294.3030396	-17.45964375	32.48088605	13.66814683	420.4037781	106.8759995	54.45724869	4.218162614	53.73490479	-6.174175967	173.2238922	43.44861984	783.8842773	24.92833437	42.87461031	-10.40394478	351.8428345	77.93153381	607.8429565	-1.544493815	6.437418715	-1.853559448	-98.19712067	311.0895996	648.6352539	2.209692982	40.10146471	7.96561762	-0.571456075	267.8129578	1020.59491
3164	12.03195623	-67.28617427	-18.03020701	220.1615906	83.65479279	490.1556091	7.066360036	11.43165517	7.498242289	372.6063232	68.95554352	294.2973938	-17.46581824	32.48541105	13.66670139	420.4190674	106.8896942	54.45805359	4.132302441	53.74619167	-6.2394158	173.0155334	43.15848541	783.8161621	24.96613776	42.83829419	-10.42436961	351.7064514	77.72042847	607.8205566	-1.523821607	6.367852811	-1.824998585	-98.30548096	311.0379639	648.5476074	2.191324682	40.09966496	7.93001099	-0.682540536	267.7084045	1020.57019
3165	12.06411959	-67.29522427	-18.048237	220.1407166	83.64279175	490.140686	7.060845085	11.43016875	7.514992474	372.6024475	68.93820953	294.2993469	-17.46599924	32.49039367	13.670674	420.4311218	106.9033127	54.45363617	4.139478835	53.76281294	-6.142068955	172.8067932	42.86931229	783.7584839	24.99788106	42.80948445	-10.4311998	351.5514221	77.51039887	607.7880859	-1.540216089	6.363085766	-1.797773451	-98.41152954	310.9759216	648.4573364	2.198566604	40.09812816	7.906637228	-0.803738713	267.614624	1020.543091
3166	12.03464391	-67.3158651	-18.02351684	220.1149902	83.62679291	490.1274414	7.027357521	11.42969064	7.49864527	372.5878296	68.924263	294.3070984	-17.46514888	32.50215185	13.67194612	420.4389343	106.9143295	54.45451355	4.038669939	53.77959471	-6.125722605	172.6120453	42.58922958	783.7172241	25.03326315	42.78442449	-10.3958271	351.3839722	77.30099487	607.7445679	-1.503311189	6.355946084	-1.763153997	-98.54581451	310.9017334	648.3776855	2.160853928	40.07996669	7.868570023	-0.911976099	267.5299377	1020.521606
3167	12.03043907	-67.32580986	-17.99846542	220.085144	83.61589813	490.1099548	6.994460342	11.43199241	7.474218806	372.5635681	68.93144989	294.3092957	-17.47409643	32.50186498	13.66042871	420.4413452	106.9281235	54.4510231	4.033274516	53.81388909	-6.182347862	172.4330292	42.35868835	783.6884155	25.06782049	42.74160945	-10.32859584	351.2073669	77.09747315	607.6986694	-1.484423155	6.333804745	-1.733801579	-98.67134857	310.8207703	648.3077393	2.163797953	40.05357484	7.857138848	-1.021252513	267.4517517	1020.503418
3168	11.98597966	-67.34596575	-17.9748859	220.0519257	83.61154175	490.0912476	7.014487738	11.43471083	7.454527371	372.5335999	68.94665527	294.3091125	-17.47858557	32.50433409	13.65415348	420.4438171	106.948204	54.44234848	4.070130217	53.86012947	-6.261543905	172.2536163	42.16343308	783.6636353	25.08092592	42.69543054	-10.26453891	351.0179749	76.90408325	607.6463013	-1.470916349	6.289109695	-1.705528545	-98.80534363	310.7368164	648.2470703	2.163890801	40.03031122	7.866646471	-1.125480056	267.3776245	1020.494263
3169	11.94216827	-67.36314367	-17.90586513	220.0141907	83.59703064	490.072876	6.997262854	11.43082445	7.435307218	372.4977722	68.95761871	294.3164673	-17.47586032	32.51404662	13.64404053	420.4459534	106.967926	54.44161987	4.055667718	53.89589234	-6.303307097	172.0628052	41.98561096	783.6433105	25.09035328	42.64762946	-10.1901462	350.8174744	76.72200012	607.5968628	-1.444518842	6.285322782	-1.682179009	-98.93299866	310.6513062	648.1990356	2.164489082	39.9882475	7.880783255	-1.233474374	267.3049011	1020.494019
3170	11.94349162	-67.3792356	-17.88308132	219.9717865	83.5851593	490.0518494	6.982764924	11.42467984	7.405729938	372.4559326	68.97755432	294.3195801	-17.47460527	32.52286439	13.63213209	420.4532471	106.9815369	54.44422913	4.0615912	53.92702776	-6.259967839	171.8442383	41.83264923	783.6118164	25.10352189	42.60153593	-10.06741112	350.5978699	76.55214691	607.5466309	-1.445881145	6.257043237	-1.660072995	-99.06308746	310.5674133	648.1566162	2.155218168	39.92527998	7.886820288	-1.347985387	267.2410278	1020.493103
3171	11.90754946	-67.4040565	-17.86524258	219.923233	83.5585022	490.0353088	6.998164012	11.42242673	7.389279427	372.408905	68.99336243	294.3260498	-17.48642662	32.51971909	13.62422871	420.4603271	106.9958725	54.44485092	4.128970162	53.96005514	-6.123790515	171.5885925	41.69795609	783.5522461	25.11912887	42.55727289	-9.935598709	350.3523865	76.3959198	607.482666	-1.409762998	6.21838522	-1.631517255	-99.19710541	310.4779358	648.1220093	2.136869292	39.84037049	7.893586445	-1.468324184	267.1921997	1020.494873
3172	11.81482708	-67.43630183	-17.80965679	219.864151	83.53562164	490.0175476	6.966581644	11.41911921	7.361740958	372.3604736	68.99328613	294.3388062	-17.4909465	32.52209258	13.61580367	420.4675903	107.0125885	54.44467545	4.136459892	53.99811296	-6.12277239	171.2864838	41.58166504	783.4663086	25.11039477	42.4908732	-9.806095761	350.0897827	76.26242065	607.4073486	-1.406276399	6.183738659	-1.602871762	-99.33019257	310.3844604	648.0891113	2.08009868	39.8346263	7.877550868	-1.58757925	267.1640015	1020.505127
3173	11.79442872	-67.45828821	-17.76289219	219.7996216	83.49406433	490.002533	6.957046273	11.41783258	7.338305725	372.3167725	68.99002075	294.3486023	-17.48939776	32.53379611	13.61317832	420.4772339	107.0277176	54.44283295	4.085816173	54.00956377	-6.004923026	170.940033	41.48990631	783.3665161	25.09766329	42.43353035	-9.682207229	349.8029785	76.15531921	607.3328857	-1.389491957	6.157716492	-1.572752549	-99.46118927	310.287323	648.0522461	2.01839219	39.80774267	7.863229669	-1.679774284	267.1557312	1020.519592
3174	11.72892123	-67.49126436	-17.69656593	219.7306976	83.44493866	489.9847717	6.952474316	11.41077784	7.335770018	372.2763672	68.97811127	294.3551331	-17.48656152	32.54755553	13.61028061	420.4847412	107.0388184	54.44237518	4.122693645	54.02873611	-5.779562642	170.5643921	41.39930725	783.2768555	25.09221451	42.39732693	-9.56842823	349.4943542	76.07301331	607.2749634	-1.379581459	6.123335881	-1.546426438	-99.59128571	310.1942139	648.0145264	1.978890431	39.80217265	7.843626172	-1.759753346	267.1606445	1020.535034
3175	11.77570461	-67.51585304	-17.74747133	219.6564789	83.41474915	489.9556885	6.930283458	11.39751447	7.360272468	372.241272	68.95188141	294.3580017	-17.4805834	32.5522547	13.61637997	420.4872131	107.0430374	54.44477081	4.144084517	54.054684	-5.69583861	170.1804504	41.29874039	783.2105103	25.09821142	42.35983944	-9.481570422	349.1795349	76.00985718	607.2397461	-1.353993969	6.105641422	-1.523637085	-99.71585846	310.1072083	647.9660645	1.900798317	39.77260135	7.779453984	-1.847673535	267.1852722	1020.53479
3176	11.77945182	-67.5447584	-17.75299525	219.5813751	83.37284088	489.925354	6.920719485	11.38752788	7.347444518	372.2098389	68.90414429	294.3615723	-17.48246512	32.55603521	13.61201975	420.4881592	107.0458908	54.44383621	4.077783017	54.06975823	-5.614410375	169.8027191	41.2151413	783.1624146	25.10143868	42.31269406	-9.431050928	348.8754883	75.95650482	607.2212524	-1.379148382	6.060131445	-1.506197478	-99.83866119	310.0308533	647.9133301	1.861819922	39.72554818	7.70250678	-1.956971645	267.2290955	1020.519409
3177	11.74517451	-67.5711161	-17.7373285	219.5111542	83.32263184	489.8948975	6.928601097	11.37345598	7.384196913	372.182312	68.84585571	294.3598022	-17.48160622	32.56053289	13.60788919	420.4839172	107.0461884	54.44483948	4.121631551	54.10603677	-5.48366476	169.4533539	41.12836838	783.1394043	25.10782149	42.28061949	-9.390310557	348.5826721	75.91036224	607.2150269	-1.395345642	6.023775202	-1.491109056	-99.95609283	309.9716187	647.8599854	1.814041468	39.72109148	7.590984305	-2.084067822	267.2948608	1020.502319
3178	11.7642444	-67.58550048	-17.74515078	219.4465027	83.26732636	489.8677673	6.922435997	11.36014907	7.416918641	372.1605225	68.80132294	294.346344	-17.47725539	32.56432706	13.62175447	420.4804077	107.0380173	54.44244766	4.057247626	54.14618121	-5.523671739	169.1350861	41.02832413	783.1456299	25.13199866	42.25561758	-9.370841956	348.2926025	75.86253357	607.2259521	-1.414218309	5.985613227	-1.474862491	-100.0596695	309.9309387	647.7958984	1.788251527	39.6979064	7.487058708	-2.226445913	267.3703918	1020.47644
3179	11.66707386	-67.61486346	-17.66411912	219.3892365	83.22132111	489.8444214	6.952356068	11.35880608	7.390179305	372.1448059	68.74744415	294.3326721	-17.47646821	32.56885206	13.63643682	420.4783936	107.0298309	54.43915176	4.015186895	54.18158208	-5.489661239	168.8470154	40.93825913	783.1746826	25.15920842	42.2126352	-9.362105291	348.0198059	75.80963135	607.2422485	-1.448497427	5.937378004	-1.462925561	-100.1653061	309.906311	647.7307739	1.782016632	39.66675391	7.387029734	-2.398224354	267.4522095	1020.453918
3180	11.64369327	-67.63559309	-17.63796632	219.3427734	83.15694428	489.8250732	6.988991068	11.35562834	7.422837	372.1329651	68.67938232	294.3182678	-17.47357562	32.57102064	13.64459207	420.4777222	107.0187759	54.43636322	3.989245836	54.22056197	-5.538397627	168.5921021	40.86154938	783.2311401	25.1561041	42.19687454	-9.374508914	347.7680054	75.74832153	607.2679443	-1.481747855	5.878583309	-1.457094181	-100.2613525	309.8962402	647.6522827	1.78422417	39.63264053	7.293804482	-2.593675137	267.5453186	1020.433594
3181	11.65909962	-67.65393897	-17.67272686	219.3071594	83.09436035	489.8094788	6.977158192	11.3471256	7.473041452	372.1254883	68.61532593	294.3026123	-17.46421143	32.57137581	13.66247265	420.4751282	107.0064087	54.43153381	3.973156899	54.26416931	-5.629254511	168.3729858	40.79569626	783.3190308	25.15424458	42.18947745	-9.394101312	347.5246582	75.67414856	607.3153076	-1.507796489	5.839696481	-1.450416817	-100.3610306	309.8956909	647.5691528	1.73718978	39.58566932	7.192458988	-2.816952705	267.6531982	1020.412292
3182	11.63044783	-67.66988064	-17.64791791	219.2813873	83.032547	489.7927856	6.973898485	11.34353036	7.502918407	372.1252441	68.54237366	294.2905273	-17.4679373	32.57585983	13.67063216	420.475769	106.9930725	54.42961884	3.914829644	54.29332739	-5.729167798	168.1835022	40.73817444	783.4437866	25.15828805	42.19821667	-9.404634317	347.296814	75.58580017	607.3875732	-1.55573097	5.767118037	-1.448031694	-100.4415283	309.9041138	647.4858398	1.688900769	39.53967482	7.105525621	-3.046914577	267.7828674	1020.404846
3183	11.55003516	-67.69140256	-17.58248128	219.2639923	82.97293091	489.7692871	7.010165935	11.35019065	7.50965895	372.1303406	68.47419739	294.274353	-17.46823442	32.58443172	13.69186807	420.4828186	106.9776917	54.4295311	3.855731433	54.30266085	-5.802393403	168.0118103	40.70960617	783.5996094	25.15896253	42.20211671	-9.439876386	347.0959167	75.48401642	607.4992676	-1.589203593	5.72688865	-1.44637676	-100.5161896	309.9199524	647.3979492	1.653796158	39.48079859	7.035130277	-3.289232254	267.938385	1020.409302
3184	11.5022614	-67.70956404	-17.56317405	219.2517853	82.92060089	489.7469177	6.997447269	11.35003526	7.505906615	372.1382751	68.40692139	294.2631531	-17.46179184	32.59341	13.70951814	420.493927	106.9622574	54.42770767	3.847108319	54.30422496	-5.855785845	167.8461456	40.71802139	783.7788696	25.12435055	42.21482769	-9.487934451	346.9259949	75.38114166	607.6425171	-1.620322575	5.653531564	-1.444221835	-100.5925598	309.9420776	647.3152466	1.613296338	39.41057059	6.977541964	-3.5189569	268.1289063	1020.434387
3185	11.54675069	-67.71986396	-17.6092949	219.241272	82.86666107	489.7257996	6.966161161	11.34207468	7.544930047	372.1445313	68.33742523	294.2611389	-17.46099783	32.59984063	13.72329548	420.5083618	106.9472733	54.43141556	3.878256116	54.29042115	-5.862624145	167.6747589	40.72203064	783.9795532	25.08385948	42.22759332	-9.52798668	346.764801	75.27135468	607.8221436	-1.659366391	5.630190673	-1.448673198	-100.6639786	309.9717712	647.2377319	1.528383747	39.39237838	6.921229188	-3.72589922	268.3578491	1020.479736
3186	11.43542373	-67.75002608	-17.52865256	219.2299805	82.81842804	489.7109985	6.962330705	11.3388107	7.570162473	372.148407	68.26119995	294.2684021	-17.45371173	32.61471678	13.7499281	420.5248718	106.9292908	54.4397049	3.812060057	54.27648415	-5.985188902	167.4782715	40.73785019	784.1838989	25.03556321	42.23894851	-9.578558254	346.6000061	75.15813446	608.0288696	-1.690825068	5.575169231	-1.453343233	-100.73069	310.0125122	647.1633301	1.438012233	39.38192477	6.86854367	-3.905758142	268.6203003	1020.529907
3187	11.32325495	-67.77925246	-17.42665735	219.2123413	82.77793121	489.7104492	6.950062832	11.33873984	7.554877364	372.1474915	68.19984436	294.2797852	-17.46905233	32.62406389	13.75526504	420.5471191	106.9123154	54.44819641	3.669533219	54.26665209	-6.08748123	167.2515717	40.77109146	784.3886719	25.00511594	42.24667345	-9.602420374	346.4228821	75.04911041	608.2403564	-1.75795665	5.503497494	-1.459111008	-100.7859192	310.0700684	647.0975952	1.360162697	39.35932026	6.820962438	-4.067518711	268.9100647	1020.581665
3188	11.29473208	-67.8009588	-17.42021477	219.1833344	82.74515533	489.7192383	6.953993179	11.33493798	7.56669103	372.1390991	68.14480591	294.284668	-17.48332913	32.62804931	13.77471656	420.5688782	106.8963013	54.45809937	3.584073038	54.25833292	-6.095962617	167.0074921	40.81422424	784.5995483	24.97119722	42.25607521	-9.625688267	346.2344666	74.9532547	608.4474487	-1.810034494	5.457021045	-1.468692696	-100.8428421	310.1462097	647.0317383	1.28177998	39.335459	6.761006184	-4.211645126	269.224884	1020.626221
3189	11.31457975	-67.81905197	-17.47089136	219.1427612	82.71760559	489.7362671	6.916632898	11.31952737	7.608035872	372.1210022	68.08304596	294.2844543	-17.50119862	32.63340418	13.80884531	420.5896912	106.8943176	54.46451569	3.564640723	54.24380511	-6.020730218	166.7593384	40.89009476	784.8125	24.93185362	42.26113979	-9.659043496	346.0301819	74.86936188	608.6462402	-1.883531385	5.40575578	-1.484133192	-100.8923721	310.2386169	646.9674072	1.171128995	39.33764124	6.688127212	-4.341679096	269.5639954	1020.661011
3190	11.27599345	-67.83941276	-17.45924418	219.0918579	82.69762421	489.7553711	6.883316516	11.3088441	7.616342236	372.0897522	68.05413818	294.2724304	-17.51340587	32.63903225	13.82452145	420.6053772	106.8968277	54.47105026	3.520647261	54.23091312	-6.070781844	166.5121307	40.96380234	785.0348511	24.89193629	42.276617	-9.688124734	345.8040466	74.79662323	608.8344727	-1.949413469	5.337799667	-1.497854829	-100.944458	310.3478088	646.909729	1.081511043	39.34598432	6.607597574	-4.443093777	269.9257202	1020.68335
3191	11.19307154	-67.86128986	-17.36190374	219.0333252	82.69347382	489.7698059	6.863248993	11.29625179	7.645530196	372.0492554	68.03455353	294.2564697	-17.52923313	32.6303545	13.83714022	420.6139221	106.8989868	54.47857666	3.42759127	54.23909569	-6.166028405	166.2553101	41.05492783	785.2556152	24.8490871	42.29693681	-9.721237491	345.5555725	74.73613739	609.0162354	-1.983102523	5.260586512	-1.512396301	-101.000885	310.467804	646.852478	0.972539323	39.31087032	6.535985602	-4.544381142	270.3087158	1020.695557
3192	11.17106382	-67.87900054	-17.34846022	218.9682922	82.69114685	489.7810364	6.779982157	11.27899191	7.670016424	372.00354	68.0076294	294.2476501	-17.5492268	32.61853144	13.83915171	420.6139832	106.9064026	54.48091126	3.279949047	54.25138662	-6.265341063	165.9967499	41.16146469	785.4649048	24.81170718	42.30909797	-9.756373692	345.2957459	74.6902771	609.1835327	-1.982039148	5.239292544	-1.524787012	-101.0682449	310.5961304	646.8034058	0.900481255	39.31377656	6.472475515	-4.619279861	270.6983948	1020.706421
3193	11.1011833	-67.90287205	-17.30802208	218.9040985	82.69489288	489.7910461	6.762087061	11.27545728	7.660209126	371.9589539	67.98606873	294.2456055	-17.54207901	32.62402291	13.84709693	420.6096191	106.9078903	54.48282242	3.186645248	54.26241737	-6.258050263	165.738266	41.28694534	785.6584473	24.77916133	42.33135755	-9.803873388	345.0346985	74.666008	609.3320923	-1.996098666	5.24033116	-1.538527858	-101.1394272	310.7309265	646.7601929	0.828872751	39.29128816	6.398862724	-4.715719223	271.0808411	1020.717529
3194	11.06738838	-67.92610152	-17.33873744	218.8444519	82.71901703	489.8018494	6.755030195	11.27286779	7.630799185	371.9202881	67.96247864	294.2544861	-17.53962014	32.62380093	13.86286698	420.6005554	106.9006882	54.483078	3.147592574	54.27306222	-6.291643695	165.4911804	41.40167999	785.8278809	24.74768952	42.34762023	-9.845671585	344.7780457	74.65814209	609.4550781	-2.063237718	5.226077835	-1.558698047	-101.1992188	310.8675537	646.717041	0.749104146	39.29477497	6.320460263	-4.791651249	271.4546509	1020.717896
3195	11.05754693	-67.94093669	-17.33315206	218.7919769	82.74196625	489.825531	6.732674132	11.26619555	7.646063804	371.8897705	67.94064331	294.2713318	-17.53434894	32.62633493	13.8681655	420.5905457	106.8935776	54.4810524	3.12712826	54.29239507	-6.368056436	165.2483826	41.51228714	785.9665527	24.74728825	42.3572064	-9.863748534	344.526062	74.67021179	609.550415	-2.116271149	5.227921986	-1.57839674	-101.2554855	311.0015869	646.6755981	0.676491978	39.26415865	6.235105523	-4.886490345	271.8136902	1020.716858
3196	11.07864538	-67.95277341	-17.34768158	218.7474518	82.78512573	489.855896	6.760356462	11.26279753	7.680112297	371.8711243	67.92692566	294.2838135	-17.53262261	32.62094933	13.86726819	420.5861206	106.8901825	54.48279572	3.050518937	54.31974656	-6.425915823	165.0068207	41.62591934	786.0772095	24.74707139	42.35368886	-9.889945725	344.2829895	74.70287323	609.6257935	-2.171233254	5.17200024	-1.601703266	-101.3041534	311.1278687	646.6329346	0.639773307	39.24223033	6.16481562	-4.960261345	272.1668091	1020.715698
3197	11.1331742	-67.96002707	-17.43762322	218.7116852	82.83087158	489.8937988	6.767183663	11.25736155	7.66052673	371.863739	67.9409256	294.286438	-17.53314	32.61942278	13.87649321	420.5863647	106.8872528	54.48553848	2.882667038	54.34533587	-6.48993049	164.7807312	41.74201202	786.1729126	24.76380706	42.35235014	-9.911372028	344.0559692	74.75558472	609.6811523	-2.175766579	5.124793387	-1.623236291	-101.3652878	311.2423401	646.5896606	0.587923687	39.21004306	6.07961584	-5.041477203	272.5110779	1020.713867
3198	11.19846141	-67.9606896	-17.52844595	218.6845703	82.88792419	489.9324341	6.760214309	11.25181031	7.646121007	371.8599854	67.95980072	294.2903748	-17.53151783	32.62196019	13.87479847	420.5846252	106.8898163	54.4840622	2.761718902	54.37189506	-6.541763515	164.5998993	41.86824417	786.2789307	24.77072092	42.36253053	-9.929047704	343.8500366	74.8250351	609.7210693	-2.170099442	5.081796066	-1.634904069	-101.4352341	311.3432007	646.5460815	0.556237959	39.19520448	6.004937113	-5.12101984	272.8554382	1020.716736
3199	11.26083555	-67.95971288	-17.57827047	218.6692963	82.94416046	489.9688721	6.77075756	11.24916276	7.637694261	371.858551	67.9855423	294.2905273	-17.52879941	32.6206044	13.86702571	420.57901	106.8958282	54.48255539	2.775045455	54.40275727	-6.549077794	164.4678955	42.01522064	786.3980713	24.84967108	41.96962732	-8.41816461	343.6528625	75.27072144	609.6398315	-2.171388854	5.074043374	-1.652983686	-101.5160065	311.4303284	646.4972534	0.513339516	39.19003744	5.932890997	-5.193134308	273.1972961	1020.723755
3200	11.28575465	-67.95382526	-17.57787603	218.6637421	82.99902344	489.9967651	6.77102906	11.24643239	7.644677276	371.8585815	68.02729797	294.288269	-17.52743679	32.61710734	13.86501593	420.5733643	106.9037857	54.47692871	2.742999275	54.4286027	-6.613547095	164.3777008	42.18611527	786.5306396	24.83127567	42.00417783	-8.4882987	343.5087891	75.37973785	609.6987305	-2.185973016	5.033127126	-1.67214813	-101.6038361	311.5038147	646.4445801	0.505887673	39.15973189	5.867042424	-5.283811569	273.5322876	1020.733032
3201	11.37249293	-67.94017171	-17.65191016	218.6686707	83.06223297	490.0141296	6.744319605	11.2482552	7.619977604	371.85849	68.07946777	294.2892151	-17.53750961	32.6110797	13.84538511	420.5667725	106.9120789	54.47259522	2.726884511	54.44670612	-6.654994391	164.3252563	42.37997055	786.6710205	24.80746051	42.02508845	-8.532156198	343.411377	75.51561737	609.776123	-2.205738729	5.032028319	-1.688798103	-101.6914139	311.5677795	646.3903809	0.48581316	39.15804483	5.790195966	-5.362039089	273.869751	1020.748169
3202	11.44792383	-67.93159982	-17.74632898	218.6872711	83.11445618	490.0344849	6.76661505	11.25605784	7.598104777	371.867157	68.14122772	294.2975159	-17.54750388	32.60089931	13.82618801	420.5612183	106.9201279	54.46956635	2.695728389	54.45776761	-6.747693291	164.3119202	42.59667969	786.8162231	24.71369055	42.42390661	-10.00834279	343.3755188	75.34814453	609.9866333	-2.232412752	5.012405613	-1.706872278	-101.780098	311.6162415	646.3317871	0.461202014	39.10080785	5.71707068	-5.450494289	274.205719	1020.761414
