Number of frames: 2000																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
1445	-4.987684597	3.981367213	-0.133521981	373.3798218	113.4113617	671.8877563	13.07983531	9.645286641	1.620352777	332.1563721	87.49501038	312.3403625	-10.21524971	31.0660431	13.04155381	417.7416687	118.5632553	52.31996536	-4.480810282	4.574319414	-1.419258561	531.7841797	51.99678803	1322.294434	2.057436753	-3.239246029	-8.43487296	783.2504883	28.59272957	1337.175781	0.522107077	-3.536864905	-0.159889219	268.1022034	297.0783081	1018.592834	1.715919824	20.06852329	-0.852155265	237.528717	297.165741	1388.977417
1446	-4.993738279	3.980489107	-0.126000088	373.3805542	113.403862	671.8875122	13.07513273	9.647662693	1.594669985	332.1580505	87.49141693	312.3403625	-10.21197634	31.06498442	13.04802627	417.7446899	118.5621872	52.31921768	-4.481219239	4.581417261	-1.412272025	531.7945557	52.01426315	1322.258789	2.067770189	-3.230036159	-8.439475654	783.2606201	28.61276245	1337.113159	0.537562782	-3.558717882	-0.160884532	268.1097412	297.0715637	1018.591248	1.757771381	20.07271703	-0.848636384	237.5154572	297.1543579	1388.978149
1447	-4.985029787	3.982475838	-0.113742873	373.3750916	113.399086	671.8861694	13.09926635	9.647506453	1.602388633	332.1584473	87.49284363	312.3389587	-10.21373767	31.06306172	13.03590097	417.7463989	118.5612259	52.32059479	-4.46722034	4.587725794	-1.40692943	531.8031006	52.01403046	1322.233521	2.081248927	-3.219679671	-8.439435526	783.2674561	28.62966919	1337.048706	0.502275783	-3.576697501	-0.161910435	268.1052551	297.0673828	1018.589233	1.727850243	20.08039928	-0.847702782	237.5032806	297.1428833	1388.976807
1448	-4.966768423	3.983003043	-0.114657745	373.3648376	113.3962555	671.883728	13.10152885	9.647771122	1.608655011	332.155365	87.4850235	312.3398438	-10.21931281	31.06195865	13.03641153	417.7453003	118.558609	52.32106018	-4.484455042	4.594955123	-1.420197285	531.8082886	52.03551865	1322.208862	2.07858558	-3.212050777	-8.433442889	783.2700195	28.64629746	1336.985718	0.528335463	-3.561731916	-0.158841452	268.1010742	297.065033	1018.59198	1.737301624	20.06910727	-0.844534161	237.4945068	297.1302795	1388.976685
1449	-5.016881094	3.981580229	-0.115434759	373.348999	113.3958282	671.8858643	13.07934354	9.646262504	1.602084369	332.1481628	87.47989655	312.3447266	-10.21234005	31.0606131	13.05026999	417.7452087	118.55793	52.32063294	-4.473047345	4.604623682	-1.434615815	531.8082275	52.04103851	1322.186157	2.042124322	-3.205517061	-8.406222024	783.2683716	28.65614891	1336.923462	0.538210155	-3.553360879	-0.158974707	268.1090698	297.0646667	1018.593872	1.742119789	20.09888007	-0.842059392	237.4792786	297.1127319	1388.976074
1450	-4.991215804	3.985618152	-0.104726617	373.3283691	113.3854752	671.8896484	13.0820611	9.641979122	1.609264712	332.134613	87.48890686	312.3432007	-10.21305978	31.05825327	13.04692917	417.7423706	118.558136	52.32029343	-4.477412263	4.606539977	-1.427049459	531.8083496	52.03829193	1322.163696	2.045455747	-3.197898625	-8.402678863	783.2680664	28.67583466	1336.868042	0.53090292	-3.563274899	-0.157020846	268.1046753	297.0643616	1018.596313	1.743241968	20.07401989	-0.839686648	237.4701233	297.0913086	1388.974487
1451	-4.967162439	3.992876509	-0.093475141	373.3065491	113.3846436	671.8920898	13.07699737	9.639101051	1.614632707	332.118042	87.48103333	312.3452454	-10.21088351	31.05471182	13.04807152	417.7400208	118.553772	52.32021713	-4.464714941	4.609493607	-1.415071655	531.8076172	52.03837967	1322.129883	2.061623445	-3.192342479	-8.403902321	783.2677002	28.68361282	1336.810181	0.534479485	-3.553960015	-0.153663462	268.1007996	297.0678101	1018.598022	1.734464855	20.06546337	-0.836605539	237.4560089	297.0690308	1388.975708
1452	-4.991324234	3.991103221	-0.100071803	373.2876282	113.3922653	671.8959961	13.08227711	9.64510308	1.594792609	332.1030579	87.47686768	312.3493958	-10.21256117	31.05561682	13.04487499	417.7404785	118.5548248	52.3191185	-4.439121368	4.615945575	-1.397795225	531.8048706	52.02975845	1322.087891	2.079054515	-3.190394168	-8.361388662	783.267395	28.68708229	1336.755493	0.528219456	-3.544935627	-0.149557664	268.1074219	297.0712891	1018.600037	1.737685075	20.07275801	-0.832629622	237.4495087	297.0470276	1388.975952
1453	-5.010116218	3.988275096	-0.119209439	373.2746887	113.3884659	671.899353	13.08415199	9.647245198	1.589341264	332.0933838	87.48169708	312.3501282	-10.2142858	31.06002912	13.04211132	417.7377319	118.5556412	52.31935501	-4.453511723	4.620088511	-1.351398924	531.7983398	52.03355026	1322.037842	2.077607369	-3.195222685	-8.363409544	783.2666016	28.69962502	1336.708252	0.53054124	-3.558777859	-0.15022166	268.1098633	297.0762634	1018.600586	1.763200848	20.07341371	-0.826365805	237.4343567	297.0271606	1388.973877
1454	-4.998670102	3.990784763	-0.130985953	373.2690735	113.3916016	671.9026489	13.08954187	9.641970584	1.60314497	332.0879517	87.48638153	312.3507385	-10.21130954	31.05458204	13.0445497	417.7383118	118.5553665	52.32008362	-4.469438871	4.619639853	-1.361486153	531.7866211	52.02013397	1321.992432	2.055805405	-3.195577855	-8.322859565	783.2611694	28.6991024	1336.669434	0.531477403	-3.535585098	-0.146829697	268.1086121	297.0818176	1018.605347	1.745387821	20.05003226	-0.819449438	237.4321289	297.0082092	1388.972168
1455	-5.007453298	3.992286124	-0.129805717	373.2705994	113.4041443	671.9019775	13.08295329	9.643127448	1.585992123	332.0857544	87.47926331	312.3564453	-10.21073751	31.05297012	13.05024096	417.7390747	118.5589676	52.32189941	-4.471963906	4.619985631	-1.355876967	531.7774658	52.00185013	1321.965088	2.091570196	-3.189753624	-8.33887892	783.2544556	28.69182968	1336.641602	0.530854895	-3.562472778	-0.148710734	268.1136475	297.0862427	1018.605042	1.734871144	20.08493282	-0.81964682	237.414032	296.9877014	1388.969116
1456	-5.001253621	3.994774021	-0.115702511	373.2751465	113.4106979	671.8998413	13.06941074	9.640432938	1.587795187	332.0852661	87.48726654	312.3547974	-10.21225552	31.05593101	13.04744997	417.7393799	118.5567627	52.32241058	-4.454471365	4.617337653	-1.344654646	531.7666626	51.99049377	1321.946167	2.070759037	-3.19251174	-8.355726435	783.2425537	28.68844223	1336.619995	0.553497293	-3.550515678	-0.146357013	268.1098938	297.0906677	1018.602417	1.743265873	20.07824094	-0.812379765	237.41008	296.9663391	1388.961792
1457	-5.008145282	3.995698657	-0.124184018	373.2845459	113.4216232	671.8977661	13.07124635	9.638431693	1.582002119	332.0869751	87.49925995	312.3508301	-10.21099108	31.06094436	13.05121341	417.7401733	118.5576401	52.32099152	-4.434175031	4.620433863	-1.369601805	531.75177	51.98348236	1321.934448	2.098570927	-3.191396712	-8.329052839	783.2281494	28.68675423	1336.603516	0.533217234	-3.557021434	-0.141143231	268.1118164	297.092926	1018.60083	1.739118241	20.07595283	-0.809767271	237.3968353	296.9490662	1388.955322
1458	-5.002161609	3.994413301	-0.108624107	373.2952576	113.4246597	671.8927002	13.05293888	9.644110995	1.552803167	332.090271	87.4961319	312.3499146	-10.21241091	31.04736936	13.0466073	417.7389526	118.5601883	52.31998062	-4.448246501	4.619081912	-1.390198454	531.7349854	51.97475433	1321.927002	2.077219542	-3.195239333	-8.344364416	783.2141724	28.68218231	1336.592163	0.543472763	-3.562553673	-0.139355269	268.1155396	297.0931091	1018.596313	1.715979374	20.07375009	-0.808534048	237.3851471	296.9335632	1388.948853
1459	-5.026200033	3.990969605	-0.105905118	373.3052979	113.442215	671.8878784	13.06969846	9.645201264	1.568746963	332.0979309	87.49854279	312.3473816	-10.21441045	31.04603406	13.05039122	417.7385864	118.5575027	52.31943512	-4.456159702	4.619812315	-1.363067982	531.7216797	51.96562576	1321.915527	2.097277033	-3.199311834	-8.277520769	783.2002563	28.66838074	1336.578369	0.549741009	-3.556712581	-0.134588704	268.1110535	297.0920105	1018.593323	1.733815666	20.06323331	-0.805590023	237.3744507	296.917572	1388.944214
1460	-5.01478636	3.989977947	-0.131574723	373.3140259	113.4484634	671.8898315	13.08346897	9.645348967	1.599434363	332.1086121	87.50647736	312.3494568	-10.21643133	31.05448642	13.04039951	417.7391052	118.5622482	52.31866837	-4.452557204	4.616461681	-1.371559829	531.7166748	51.94701004	1321.907837	2.0878804	-3.195066231	-8.326336985	783.194397	28.64245987	1336.579956	0.564858138	-3.534546056	-0.133178644	268.1149902	297.088562	1018.593872	1.744775986	20.09586966	-0.805268524	237.3678284	296.9038391	1388.94165
1461	-5.021386884	3.98724331	-0.144261079	373.3239136	113.4600983	671.888916	13.05664938	9.643976952	1.59968089	332.1188965	87.51273346	312.3500977	-10.21515579	31.05915827	13.03425831	417.7388306	118.564064	52.31946945	-4.446002357	4.61326131	-1.370054199	531.7184448	51.93013763	1321.90979	2.134518853	-3.196575276	-8.330645127	783.1943359	28.63117218	1336.598267	0.568923008	-3.570565272	-0.132892936	268.1048279	297.0857239	1018.591003	1.746155897	20.07508369	-0.802925236	237.3564758	296.8895569	1388.940552
1462	-5.010618237	3.986807032	-0.127285671	373.3333435	113.4741745	671.8864746	13.05817508	9.642549443	1.60138801	332.1266479	87.51805115	312.3475342	-10.21527788	31.05627935	13.03706381	417.7396851	118.5642319	52.31941986	-4.439755295	4.610773841	-1.36224345	531.7265015	51.91597366	1321.917725	2.112305156	-3.198940656	-8.309999173	783.197998	28.61255264	1336.620239	0.574427127	-3.563178849	-0.128505487	268.0993958	297.0836182	1018.587708	1.717838253	20.08069127	-0.802527964	237.349884	296.8765869	1388.939575
1463	-5.004479605	3.985650595	-0.119586834	373.3435059	113.4811325	671.8847046	13.08744756	9.650994972	1.589576905	332.1327209	87.51888275	312.3477173	-10.21732352	31.05259787	13.03366409	417.7394409	118.5652695	52.31635666	-4.460216835	4.6044636	-1.36930608	531.736084	51.90116882	1321.938232	2.079736467	-3.202323093	-8.311095418	783.2018433	28.59042358	1336.647461	0.57868004	-3.568622297	-0.130402759	268.0865173	297.0827332	1018.584167	1.742414768	20.08757098	-0.803539206	237.3537598	296.8637085	1388.935669
1464	-5.014980594	3.985189984	-0.116245084	373.3526917	113.4856567	671.8838501	13.07581489	9.645582047	1.615034942	332.1378784	87.52180481	312.3481445	-10.22032368	31.05650474	13.03532297	417.7412109	118.5644684	52.32004547	-4.444309751	4.601490333	-1.38692626	531.744751	51.88700104	1321.963867	2.08315519	-3.204193711	-8.30204371	783.2077026	28.58308601	1336.688232	0.591827354	-3.552259511	-0.127925508	268.0861511	297.0825195	1018.58374	1.732844285	20.0908341	-0.808274288	237.3417664	296.8491516	1388.931763
1465	-4.979100756	3.990937589	-0.127634344	373.3604431	113.4902496	671.8814697	13.06772624	9.644029033	1.630760705	332.1430664	87.52371216	312.3492126	-10.22219345	31.05565097	13.03107972	417.7413635	118.5662308	52.31971359	-4.434570755	4.596276337	-1.371023232	531.7564697	51.89146805	1321.992798	2.084618344	-3.205182381	-8.316261602	783.2114868	28.5768795	1336.736694	0.59467677	-3.553584141	-0.129998577	268.0748901	297.0811462	1018.583435	1.734544789	20.08478939	-0.809230514	237.3432617	296.8361206	1388.931763
1466	-5.010575122	3.983570803	-0.133276094	373.3656616	113.4902878	671.8772583	13.06476621	9.647082127	1.585577083	332.1455383	87.5307312	312.3448181	-10.21806545	31.05582514	13.03301351	417.7408752	118.5680695	52.31750488	-4.414460544	4.589542198	-1.350194783	531.7680054	51.89304352	1322.02478	2.081496734	-3.21271053	-8.316267579	783.2159424	28.56007004	1336.794922	0.582037505	-3.557307234	-0.127581744	268.0673218	297.0784607	1018.584167	1.737049441	20.07974017	-0.808655711	237.3356781	296.8244629	1388.927856
1467	-4.98969566	3.985120402	-0.116512782	373.3651123	113.4869766	671.8775635	13.04513027	9.645448004	1.576533805	332.1437073	87.52646637	312.3445129	-10.21861187	31.05632033	13.0325593	417.7411194	118.5684738	52.31893921	-4.438149774	4.58667736	-1.347416924	531.7758179	51.89165878	1322.053223	2.093689903	-3.21918619	-8.322024574	783.2196045	28.55374908	1336.856323	0.604702634	-3.560817525	-0.123442062	268.0524292	297.0737305	1018.584167	1.746390151	20.10444496	-0.812729279	237.3269959	296.8181152	1388.925415
1468	-4.993519713	3.981808187	-0.125165004	373.3572388	113.4796524	671.8799438	13.04961258	9.642738127	1.583132622	332.1386414	87.52140045	312.3451843	-10.2180313	31.05413125	13.02914763	417.7393799	118.5673981	52.31877899	-4.419405601	4.579038647	-1.345994644	531.7787476	51.88195038	1322.078979	2.092128564	-3.225013409	-8.368965903	783.2227783	28.55902863	1336.919922	0.5768059	-3.572077518	-0.124456025	268.0522156	297.0674438	1018.583435	1.748524692	20.0935713	-0.813685132	237.3196411	296.8156433	1388.923706
1469	-5.009538641	3.979885062	-0.138234438	373.3439636	113.4757004	671.8788452	13.10377513	9.64665524	1.58115016	332.1317139	87.52218628	312.3400574	-10.21793909	31.0507947	13.02878221	417.7378235	118.5650482	52.31854248	-4.422199575	4.571607828	-1.327441716	531.7748413	51.88022614	1322.106689	2.092466445	-3.237170505	-8.350063355	783.2210693	28.55772209	1336.990723	0.580785019	-3.577629608	-0.126077528	268.0418701	297.0625305	1018.584106	1.748314344	20.10500504	-0.812925326	237.3088074	296.8140869	1388.921143
1470	-4.964311262	3.988182034	-0.12815516	373.3304138	113.4725723	671.8815308	13.12466184	9.653879873	1.581962205	332.1271057	87.51356506	312.3401489	-10.21209501	31.05207195	13.03689562	417.7377014	118.5646439	52.31988907	-4.420946235	4.561726679	-1.350631382	531.7658081	51.87858963	1322.13855	2.120399998	-3.240766386	-8.344878387	783.2174072	28.56902885	1337.065063	0.575939747	-3.56736234	-0.126622596	268.0386353	297.0545959	1018.587952	1.761236101	20.08063492	-0.812006773	237.297348	296.8122559	1388.918945
1471	-4.96812635	3.985528079	-0.127178362	373.3164368	113.4698563	671.8822021	13.09204428	9.64777283	1.583129207	332.1253662	87.50148773	312.3431091	-10.21302648	31.05377608	13.04091946	417.7375183	118.5642014	52.31912231	-4.434507576	4.557707113	-1.382335946	531.7542725	51.88138962	1322.171143	2.107729784	-3.248499014	-8.352265237	783.2084961	28.58911896	1337.135742	0.589604127	-3.572101211	-0.128320138	268.0305176	297.0432739	1018.589417	1.753559182	20.08880042	-0.810472435	237.3016357	296.8101807	1388.918213
1472	-4.988943486	3.982008824	-0.135120752	373.3071899	113.4615936	671.8831177	13.08496991	9.646577547	1.573176447	332.125824	87.49668884	312.3409119	-10.21112683	31.05122842	13.0407137	417.7355957	118.5641708	52.31784058	-4.440232128	4.54838049	-1.392022115	531.7404785	51.88516998	1322.197998	2.098219385	-3.263402273	-8.361205955	783.1954956	28.60721588	1337.195435	0.547492329	-3.582603267	-0.128450765	268.0232239	297.0324707	1018.587219	1.739014614	20.08998716	-0.818281048	237.3013306	296.8114319	1388.916138
1473	-4.968047376	3.982647873	-0.13701809	373.3023376	113.4519501	671.883606	13.08253665	9.64732033	1.568567244	332.1255493	87.50138092	312.3370667	-10.20947307	31.05419955	13.04053014	417.7330322	118.5632553	52.31942368	-4.43123805	4.542372484	-1.409584559	531.7241821	51.89094544	1322.223877	2.126495088	-3.270242068	-8.358675369	783.1815796	28.62366104	1337.241943	0.574201304	-3.572121701	-0.132451269	268.0085144	297.0195007	1018.586853	1.729709656	20.0814665	-0.819435831	237.2938843	296.8164063	1388.91687
1474	-4.987443832	3.979848777	-0.108903311	373.3029785	113.4372787	671.8783569	13.0584406	9.64277057	1.575228279	332.1264343	87.49742127	312.3358154	-10.20879688	31.05290865	13.03952183	417.7339172	118.5617142	52.31886673	-4.45490807	4.538267968	-1.389713938	531.7091675	51.89165497	1322.238281	2.130126187	-3.283318038	-8.312656116	783.1714478	28.65596008	1337.282715	0.57025831	-3.575574362	-0.132572851	267.9986572	297.0090027	1018.582153	1.741420655	20.09424749	-0.82058549	237.2936096	296.827301	1388.919067
1475	-4.993476597	3.975450135	-0.122855413	373.3053589	113.4241714	671.8789063	13.09828365	9.647796736	1.595319067	332.1304321	87.47987366	312.3378296	-10.21301197	31.05401855	13.03913336	417.7358398	118.563179	52.31732178	-4.420381037	4.534933555	-1.374342277	531.6976318	51.9093132	1322.242432	2.132211102	-3.290243209	-8.330531575	783.1642456	28.68550682	1337.312622	0.565460796	-3.577624486	-0.133839491	267.9881287	297.0021362	1018.581787	1.743051896	20.09287804	-0.818729013	237.2890167	296.8380432	1388.921997
1476	-4.983371759	3.974416642	-0.129473133	373.3052063	113.4086838	671.8822021	13.11873751	9.652816071	1.600693252	332.1363831	87.47886658	312.3361511	-10.20957467	31.05929829	13.04103215	417.7351685	118.5641479	52.31790924	-4.426458625	4.531432656	-1.355607068	531.68927	51.9238205	1322.252319	2.141447012	-3.298553415	-8.334398316	783.1574707	28.7031765	1337.34668	0.573096574	-3.574199146	-0.136941398	267.9759216	296.9969788	1018.580505	1.731225531	20.08024902	-0.82441189	237.282074	296.8493958	1388.926147
1477	-4.998676079	3.97302926	-0.12524187	373.3043823	113.3961334	671.882019	13.0741987	9.647636226	1.591988816	332.1399231	87.48178101	312.3317261	-10.21129503	31.04939451	13.03322525	417.7355042	118.5627899	52.31755066	-4.444217543	4.529848052	-1.347677859	531.6845703	51.94179153	1322.271484	2.157100525	-3.297087486	-8.327575811	783.15271	28.73659325	1337.384766	0.569826194	-3.580745242	-0.139765441	267.956665	296.9881287	1018.580383	1.737013369	20.09734669	-0.827349192	237.2829742	296.8539429	1388.924561
1478	-5.001985732	3.971353302	-0.134962097	373.3015137	113.3922729	671.8827515	13.06814971	9.646063575	1.588127198	332.1418457	87.46624756	312.3309631	-10.20888653	31.04834267	13.03766829	417.7343445	118.561882	52.31862259	-4.420280719	4.523979212	-1.357716102	531.6779175	51.95272064	1322.29541	2.184025131	-3.299646672	-8.306993889	783.1444092	28.76931572	1337.420776	0.556795847	-3.565006992	-0.141186267	267.9555359	296.9758911	1018.580322	1.735411156	20.09881689	-0.827522828	237.2695007	296.8586731	1388.92395
1479	-4.991068528	3.973674712	-0.117325828	373.2974243	113.3792267	671.8803711	13.10644146	9.649739924	1.583660574	332.1404724	87.46624756	312.3242798	-10.20847245	31.05160408	13.04540006	417.7352295	118.5625076	52.31888199	-4.426382639	4.518578667	-1.374300976	531.6690063	51.95462799	1322.316284	2.203125755	-3.297529954	-8.316755937	783.1341553	28.78389359	1337.453491	0.545230042	-3.571247864	-0.143908857	267.9531555	296.9632263	1018.580261	1.728531234	20.0917613	-0.827003093	237.2601776	296.8666687	1388.920776
1480	-4.963927064	3.975870191	-0.094991816	373.2917786	113.3765717	671.8771362	13.13155521	9.652106585	1.586523384	332.1373291	87.46321106	312.3207092	-10.20789701	31.05111914	13.04683611	417.7362671	118.5607224	52.32052231	-4.421551561	4.517456381	-1.368100231	531.6600342	51.97063828	1322.324097	2.156616009	-3.301858159	-8.322845051	783.1242676	28.80914879	1337.474854	0.553658389	-3.590934817	-0.146440363	267.9461975	296.951416	1018.575439	1.720313343	20.09687711	-0.832220984	237.2519226	296.8753662	1388.914917
1481	-4.955864453	3.978829371	-0.096803444	373.2827759	113.3721085	671.8793335	13.1107385	9.642510169	1.62155948	332.1326294	87.45744324	312.3221741	-10.20733266	31.05110889	13.0447879	417.7345581	118.5574951	52.32326889	-4.406048312	4.514529218	-1.368122749	531.6507568	51.98732758	1322.321655	2.172478269	-3.308370531	-8.297750936	783.1155396	28.82880592	1337.484375	0.560981793	-3.586440553	-0.150615156	267.9477234	296.9450989	1018.574036	1.728914152	20.0946351	-0.827724479	237.2412567	296.8857727	1388.913696
1482	-4.981654393	3.975553014	-0.102529824	373.2710571	113.3494873	671.882019	13.10118307	9.642552858	1.634968635	332.1271667	87.45124054	312.3233032	-10.20829487	31.05502942	13.03714492	417.7331848	118.5569229	52.31993103	-4.424427924	4.513245143	-1.34689815	531.6376953	52.00033569	1322.311157	2.176563576	-3.31616335	-8.288724841	783.1069336	28.8458271	1337.488403	0.554120814	-3.573796378	-0.157425895	267.9528198	296.942749	1018.568909	1.733225175	20.09958358	-0.834586418	237.2356262	296.8996277	1388.911255
1483	-4.983166426	3.975903062	-0.103321806	373.2591553	113.3331146	671.8845215	13.0770836	9.64437908	1.612692827	332.1221008	87.4420166	312.3248596	-10.20604773	31.05550753	13.0434176	417.7327881	118.5568542	52.32112122	-4.438983911	4.513680994	-1.368120722	531.6228638	52.0018158	1322.296265	2.201250014	-3.321105846	-8.296966318	783.0979004	28.85487747	1337.485107	0.522728358	-3.583820321	-0.155411069	267.9486084	296.9397888	1018.569275	1.712913793	20.09968432	-0.838640882	237.2288361	296.9161377	1388.908081
1484	-4.973842791	3.975380979	-0.093184217	373.2505798	113.3136215	671.8874512	13.06572414	9.640625037	1.595161759	332.1168823	87.43500519	312.3256531	-10.2072174	31.05419614	13.04848474	417.730896	118.5555344	52.32164764	-4.433780161	4.515933249	-1.346197735	531.6066895	51.99633026	1322.287842	2.18044291	-3.326519625	-8.278098774	783.088501	28.85634995	1337.486084	0.545765732	-3.580733289	-0.154535271	267.9466553	296.9342346	1018.568542	1.709356652	20.08458448	-0.83969796	237.2269135	296.9346008	1388.904541
1485	-4.972908336	3.977028762	-0.09916749	373.2486267	113.3041306	671.8873901	13.06592478	9.643336622	1.577315862	332.1151123	87.43438721	312.3239441	-10.20844428	31.05600614	13.04092543	417.7301025	118.5539932	52.32187271	-4.427332889	4.51357043	-1.342922339	531.5907593	52.00534821	1322.29126	2.190712527	-3.322208281	-8.310693291	783.0751953	28.86988831	1337.489624	0.549169781	-3.565339537	-0.157742899	267.9447937	296.9251404	1018.564148	1.713050184	20.09369425	-0.843516997	237.2256622	296.9539795	1388.900879
1486	-4.990993396	3.974447804	-0.109324015	373.2498169	113.2947083	671.8878174	13.05963844	9.640840188	1.585782949	332.1170349	87.43009186	312.3233643	-10.21184486	31.04833584	13.04127548	417.730957	118.5516205	52.32454681	-4.444763105	4.511903437	-1.368690615	531.574707	52.01026917	1322.299194	2.18982759	-3.314369358	-8.328650712	783.0597534	28.85692406	1337.484131	0.533050214	-3.574605115	-0.159155441	267.9459534	296.9190674	1018.563904	1.736522663	20.07360495	-0.844979297	237.2124634	296.9716492	1388.89917
1487	-4.982406141	3.972965227	-0.101465522	373.2532043	113.2899933	671.8864136	13.06239784	9.63878174	1.590272091	332.1209412	87.42630005	312.3230591	-10.21225381	31.05138551	13.04386754	417.7306824	118.5528717	52.32247543	-4.448449699	4.514817794	-1.383602199	531.5579834	52.021595	1322.307983	2.205419204	-3.306586998	-8.349113105	783.0388184	28.85162926	1337.474854	0.557979177	-3.561957739	-0.162448472	267.9420471	296.9155884	1018.55957	1.717908689	20.07931499	-0.853974923	237.2058258	296.9867249	1388.897583
1488	-4.983609962	3.97283716	-0.09727484	373.2588501	113.2896805	671.8895874	13.09312942	9.648915179	1.564183436	332.1237793	87.43031311	312.3236389	-10.20919133	31.05656963	13.0428524	417.7320862	118.5553131	52.32149506	-4.440194135	4.520231146	-1.37920964	531.5422974	52.01622391	1322.314209	2.201751606	-3.298983504	-8.34970477	783.0186768	28.83867836	1337.454346	0.53741065	-3.558245532	-0.160843364	267.9519959	296.9155884	1018.556641	1.709221436	20.06657498	-0.857512054	237.2083435	297.0021057	1388.89502
1489	-4.99977147	3.97307451	-0.110495018	373.2657166	113.2899094	671.8926392	13.10309723	9.649254981	1.57072569	332.1272888	87.42970276	312.3260193	-10.20397563	31.05263202	13.04558789	417.7325134	118.5524902	52.32389832	-4.446325084	4.527522372	-1.3819891	531.5274048	52.01980591	1322.313721	2.199396472	-3.28748424	-8.371283045	782.9995728	28.83145142	1337.418823	0.524657353	-3.588680428	-0.160615087	267.9539795	296.9185791	1018.556946	1.721505318	20.07531762	-0.862478562	237.1966248	297.0166626	1388.894775
1490	-5.009454544	3.973049323	-0.121410108	373.2735291	113.297493	671.8908691	13.07802617	9.644516537	1.57264508	332.1308289	87.4225235	312.3257141	-10.20735828	31.05028927	13.04710163	417.7332153	118.5515518	52.32075882	-4.441240435	4.530907158	-1.381990488	531.5117188	52.0255394	1322.301147	2.186642161	-3.284919931	-8.347321034	782.9784546	28.81455994	1337.371094	0.53928463	-3.58189805	-0.160899073	267.9602356	296.9235229	1018.552368	1.700150304	20.07425553	-0.873744372	237.1861267	297.0278015	1388.888062
1491	-5.012822254	3.974572882	-0.098880015	373.2821655	113.3029251	671.8876953	13.08051492	9.64374558	1.597363428	332.1333313	87.41954804	312.3269959	-10.21059835	31.05094497	13.04286862	417.7336731	118.5530396	52.3191185	-4.424926101	4.538922385	-1.393104166	531.4946289	52.03323746	1322.28418	2.17996992	-3.279588755	-8.318826338	782.9594116	28.8002243	1337.323364	0.533135965	-3.584830762	-0.158934273	267.9764709	296.9301453	1018.55127	1.703219087	20.05566546	-0.884661309	237.182251	297.0372925	1388.877441
1492	-5.003702244	3.969927073	-0.121358948	373.2903442	113.3053741	671.8834229	13.07823876	9.643961584	1.623508432	332.1392212	87.42955017	312.3252258	-10.20487294	31.05717752	13.04900042	417.7336426	118.5552902	52.32123566	-4.421643768	4.546193975	-1.371915319	531.4758301	52.02512741	1322.270874	2.159712432	-3.268726406	-8.33058707	782.9397583	28.77516365	1337.289551	0.531554456	-3.570191532	-0.159557968	267.977417	296.9324646	1018.548401	1.702674059	20.06081713	-0.88885798	237.1795502	297.0458679	1388.87085
1493	-5.008360433	3.969154835	-0.107540535	373.296875	113.294693	671.880188	13.06981457	9.646995042	1.597966726	332.1472473	87.4353714	312.3209839	-10.21388538	31.05442495	13.04384363	417.7328186	118.5578003	52.32052231	-4.444250414	4.549309395	-1.371422798	531.4564209	52.0129776	1322.261841	2.165790233	-3.263674841	-8.366626563	782.9182739	28.73928642	1337.266724	0.536339271	-3.578460544	-0.162010673	267.9825439	296.9356079	1018.537903	1.705576996	20.07106241	-0.899946152	237.1789856	297.0514832	1388.86084
1494	-4.984953375	3.974627524	-0.098665431	373.3004761	113.2875519	671.8775024	13.07021414	9.648855415	1.595485126	332.1528931	87.44219971	312.3170471	-10.21366596	31.05112597	13.04114656	417.7327271	118.5569687	52.32188797	-4.447534881	4.551229532	-1.383866442	531.4391479	52.0031662	1322.255005	2.164863889	-3.254921313	-8.413206746	782.8984985	28.69568443	1337.245483	0.533754631	-3.582269441	-0.156926611	267.9825134	296.9370728	1018.535034	1.710835708	20.08014315	-0.901417204	237.17836	297.0538025	1388.858765
1495	-4.998991121	3.968987922	-0.115774641	373.302063	113.2992783	671.8723145	13.07164933	9.646890028	1.60054064	332.160614	87.44441223	312.3166809	-10.2073173	31.05469133	13.03845461	417.7329102	118.556778	52.32161713	-4.447762412	4.551076707	-1.349715496	531.4230347	51.99095154	1322.25061	2.187657511	-3.248234131	-8.437512828	782.8800659	28.65623856	1337.231201	0.545317074	-3.581404142	-0.157515168	267.9876404	296.937439	1018.526123	1.715347902	20.07256164	-0.899762377	237.172821	297.0569763	1388.850098
